Date,Ticker,Open,High,Low,Close,Volume,Return
2024-05-22,AAPL,280.12,280.78,273.23,275.24,2373623,-0.022932197373091823
2024-05-23,AAPL,275.54,277.96,267.96,269.36,4798541,-0.021363173957273607
2024-05-24,AAPL,270.03,271.54,269.85,271.05,3780051,0.006274131274131234
2024-05-27,AAPL,270.46,280.41,268.59,277.93,3623812,0.025382770706511737
2024-05-28,AAPL,276.83,277.7,274.33,275.67,3508350,-0.008131543913935113
2024-05-29,AAPL,277.76,279.26,260.29,262.02,3966761,-0.04951572532375681
2024-05-30,AAPL,263.48,265.45,252.92,253.22,2544495,-0.033585222502099055
2024-05-31,AAPL,252.37,252.74,248.05,249.13,2901333,-0.01615196272016428
2024-06-03,AAPL,249.55,249.85,245.21,246.47,1334968,-0.010677156504636076
2024-06-04,AAPL,245.14,245.55,242.81,244.58,1662532,-0.007668276057938073
2024-06-05,AAPL,245.06,247.26,244.83,244.89,4835561,0.0012674789434947709
2024-06-06,AAPL,244.43,244.98,242.34,243.49,3087989,-0.005716852464371702
2024-06-07,AAPL,240.4,251.0,239.67,248.72,3059657,0.021479321532711815
2024-06-10,AAPL,250.83,252.29,244.99,245.48,1616974,-0.013026696687037709
2024-06-11,AAPL,245.32,246.6,239.8,241.37,1195953,-0.016742708163597797
2024-06-12,AAPL,240.33,244.24,238.51,243.8,2437356,0.010067531176202626
2024-06-13,AAPL,244.35,246.26,234.55,236.44,4115277,-0.030188679245283123
2024-06-14,AAPL,236.22,239.05,235.11,238.4,3986403,0.008289629504314
2024-06-17,AAPL,237.54,241.2,236.65,239.01,2486064,0.0025587248322147538
2024-06-18,AAPL,239.32,240.21,238.3,238.42,4500093,-0.0024685159616752994
2024-06-19,AAPL,235.59,246.49,234.98,246.12,4766313,0.03229594832648286
2024-06-20,AAPL,246.57,246.61,243.17,243.18,4100933,-0.011945392491467532
2024-06-21,AAPL,243.11,254.09,242.67,253.32,3058231,0.041697508018751384
2024-06-24,AAPL,257.15,258.67,251.35,252.3,3454375,-0.004026527711984751
2024-06-25,AAPL,250.42,250.76,245.4,245.98,2146042,-0.025049544193420648
2024-06-26,AAPL,247.27,249.5,244.4,246.45,1119328,0.0019107244491423092
2024-06-27,AAPL,244.27,245.68,239.9,241.27,4218051,-0.021018462162710416
2024-06-28,AAPL,242.5,243.22,237.05,237.76,4314950,-0.014548016744725945
2024-07-01,AAPL,237.94,240.52,235.85,239.77,3701940,0.008453903095558601
2024-07-02,AAPL,237.33,243.66,236.42,242.55,4647950,0.011594444676148008
2024-07-03,AAPL,241.97,243.31,239.61,239.66,1523639,-0.011915069057926275
2024-07-04,AAPL,236.95,246.11,235.39,244.51,4368968,0.020237002420095074
2024-07-05,AAPL,244.27,251.13,243.9,250.29,3687912,0.02363911496462312
2024-07-08,AAPL,249.01,259.73,247.96,257.61,3336253,0.02924607455351791
2024-07-09,AAPL,257.14,261.32,254.65,260.46,3664855,0.011063235122859894
2024-07-10,AAPL,260.91,268.14,259.19,267.7,1699667,0.027796974583429446
2024-07-11,AAPL,264.77,265.39,255.43,257.76,4692593,-0.0371311169219275
2024-07-12,AAPL,257.58,257.69,254.98,256.25,2114466,-0.005858162631905639
2024-07-15,AAPL,255.49,256.87,251.34,251.94,3586004,-0.01681951219512201
2024-07-16,AAPL,249.16,253.82,247.58,252.66,4313987,0.00285782329125972
2024-07-17,AAPL,252.07,252.67,247.74,249.9,3464129,-0.01092377107575393
2024-07-18,AAPL,250.49,250.77,248.48,249.2,2120803,-0.0028011204481793728
2024-07-19,AAPL,248.72,260.06,246.61,258.7,1847937,0.0381219903691814
2024-07-22,AAPL,260.77,261.47,257.03,257.95,4984509,-0.002899110939311944
2024-07-23,AAPL,256.56,261.5,254.37,260.22,1362261,0.008800155068811932
2024-07-24,AAPL,260.3,261.49,257.53,259.14,4082237,-0.004150334332488015
2024-07-25,AAPL,257.5,260.0,256.47,259.66,4177453,0.0020066373388902825
2024-07-26,AAPL,261.67,263.65,258.98,259.82,2646622,0.0006161904028343379
2024-07-29,AAPL,259.13,263.63,256.85,262.28,4898235,0.009468093295358138
2024-07-30,AAPL,264.15,269.33,263.01,268.52,1488059,0.02379136800366033
2024-07-31,AAPL,267.51,279.62,266.86,277.5,3934414,0.03344257410993601
2024-08-01,AAPL,277.94,281.52,275.57,279.36,1339098,0.006702702702702679
2024-08-02,AAPL,280.98,284.37,278.94,282.8,4866889,0.012313860252004538
2024-08-05,AAPL,281.38,282.93,274.3,276.43,3725558,-0.022524752475247545
2024-08-06,AAPL,274.51,277.89,273.18,276.08,3007198,-0.0012661433274246958
2024-08-07,AAPL,273.79,283.28,271.42,281.41,3012635,0.01930599826137369
2024-08-08,AAPL,281.66,287.47,281.53,286.42,1749604,0.01780320528765844
2024-08-09,AAPL,287.6,289.2,286.57,287.78,1118527,0.004748271768731049
2024-08-12,AAPL,288.26,295.9,287.53,293.03,1504934,0.018243102369865927
2024-08-13,AAPL,293.17,296.26,291.17,296.05,3902833,0.01030611200218412
2024-08-14,AAPL,296.08,305.35,295.34,303.3,1617169,0.024489106569836272
2024-08-15,AAPL,302.93,307.42,302.85,305.21,3984416,0.006297395318166643
2024-08-16,AAPL,306.11,309.14,302.46,303.19,1038253,-0.006618393892729557
2024-08-19,AAPL,302.32,305.87,300.32,305.38,2096954,0.00722319337709032
2024-08-20,AAPL,305.3,305.41,286.04,287.63,4687017,-0.058124304145654615
2024-08-21,AAPL,288.41,292.52,287.94,289.98,3303509,0.008170218683725805
2024-08-22,AAPL,293.5,295.99,268.45,268.97,2230439,-0.0724532726394923
2024-08-23,AAPL,271.37,272.69,259.63,259.83,4285496,-0.03398148492396935
2024-08-26,AAPL,260.49,264.38,258.28,262.31,3979134,0.009544702305353647
2024-08-27,AAPL,262.82,266.98,261.49,264.94,4925049,0.010026304753917081
2024-08-28,AAPL,265.51,267.22,256.63,258.92,4407416,-0.022722125764323975
2024-08-29,AAPL,261.11,263.01,254.84,255.36,1941808,-0.013749420670477353
2024-08-30,AAPL,254.95,265.05,253.84,262.48,1860108,0.027882205513784397
2024-09-02,AAPL,261.21,262.25,258.45,260.08,1727261,-0.009143553794574988
2024-09-03,AAPL,259.45,274.55,257.76,271.87,2461361,0.04533220547523853
2024-09-04,AAPL,269.85,274.33,269.26,272.0,3799689,0.00047816971346592574
2024-09-05,AAPL,273.08,277.02,270.72,274.35,2723212,0.008639705882353077
2024-09-06,AAPL,272.97,284.69,272.09,283.36,2214580,0.032841261162748214
2024-09-09,AAPL,282.99,284.63,281.44,284.25,3226170,0.0031408808582720216
2024-09-10,AAPL,284.38,284.99,276.07,278.69,2786386,-0.019560246262093184
2024-09-11,AAPL,278.47,280.97,277.91,278.22,3537135,-0.0016864616599087112
2024-09-12,AAPL,279.31,280.23,277.62,278.16,3491403,-0.0002156566745741273
2024-09-13,AAPL,277.97,278.73,269.5,270.71,3494255,-0.02678314639056678
2024-09-16,AAPL,270.39,272.14,269.31,269.46,2303854,-0.004617487348084648
2024-09-17,AAPL,271.38,273.26,265.12,265.59,4918612,-0.014362057448229826
2024-09-18,AAPL,263.6,270.64,262.35,270.63,1883711,0.018976618095560838
2024-09-19,AAPL,269.4,271.7,266.72,270.96,3766561,0.0012193770092006062
2024-09-20,AAPL,272.39,273.23,268.31,269.56,4673584,-0.005166814289932042
2024-09-23,AAPL,268.26,271.28,267.92,269.12,3724144,-0.001632289657219177
2024-09-24,AAPL,268.71,272.81,266.34,270.46,1497795,0.004979191438763353
2024-09-25,AAPL,269.35,275.5,268.93,273.93,2155990,0.012829993344672053
2024-09-26,AAPL,274.42,275.67,268.37,268.59,3744517,-0.019494031321870664
2024-09-27,AAPL,269.07,270.17,260.99,263.13,4753949,-0.020328381548084362
2024-09-30,AAPL,263.98,269.9,263.88,269.07,2361377,0.02257439288564589
2024-10-01,AAPL,268.77,270.54,266.61,266.99,1153302,-0.007730330397294316
2024-10-02,AAPL,267.23,267.43,257.29,259.56,1445459,-0.027828757631371936
2024-10-03,AAPL,258.39,262.11,256.43,261.99,2358558,0.009361997226075003
2024-10-04,AAPL,262.4,265.75,260.15,264.55,3948606,0.009771365319287018
2024-10-07,AAPL,265.03,266.28,255.95,256.58,2699406,-0.030126630126630194
2024-10-08,AAPL,257.56,258.92,255.84,257.89,3908062,0.005105620079507434
2024-10-09,AAPL,258.08,263.06,256.73,261.81,4554647,0.015200279188801513
2024-10-10,AAPL,262.47,265.08,261.57,263.9,4102903,0.007982888354149953
2024-10-11,AAPL,263.3,268.16,263.07,267.37,3003534,0.013148920045471968
2024-10-14,AAPL,266.98,267.9,257.93,259.99,2711577,-0.027602199199611044
2024-10-15,AAPL,260.98,263.45,258.63,261.85,2759085,0.007154121312358264
2024-10-16,AAPL,263.39,264.3,258.85,260.39,3267716,-0.005575711285087048
2024-10-17,AAPL,260.45,260.84,256.86,258.01,1745306,-0.009140135949921246
2024-10-18,AAPL,258.25,264.24,258.07,262.63,3172266,0.017906282702220944
2024-10-21,AAPL,261.13,272.71,260.45,270.53,1238074,0.030080341164375746
2024-10-22,AAPL,269.96,281.26,267.49,280.37,3420707,0.036373045503271584
2024-10-23,AAPL,282.7,288.57,280.13,287.89,2520434,0.026821699896565132
2024-10-24,AAPL,288.74,288.88,287.02,287.4,3983777,-0.0017020389732189667
2024-10-25,AAPL,287.5,290.18,286.85,289.57,2819209,0.007550452331245738
2024-10-28,AAPL,288.79,294.37,288.68,294.16,4116554,0.015851089546569108
2024-10-29,AAPL,292.64,296.84,290.09,295.02,4673003,0.0029235790046231447
2024-10-30,AAPL,293.28,297.5,292.21,295.94,1443217,0.003118432648633984
2024-10-31,AAPL,291.28,303.74,289.7,300.96,2897667,0.016962897884706285
2024-11-01,AAPL,303.25,303.44,297.95,300.75,2660482,-0.000697767145135475
2024-11-04,AAPL,300.72,302.24,293.78,296.52,4315220,-0.014064837905236938
2024-11-05,AAPL,295.38,296.19,292.27,294.21,3029295,-0.007790368271954673
2024-11-06,AAPL,292.82,298.72,290.74,298.08,1177156,0.01315386968491894
2024-11-07,AAPL,298.3,298.31,296.92,298.25,3576347,0.0005703166935051573
2024-11-08,AAPL,298.36,300.65,297.07,300.43,2872362,0.007309304274937256
2024-11-11,AAPL,299.89,306.6,298.96,304.61,1327679,0.013913390806510773
2024-11-12,AAPL,308.44,311.27,300.7,302.47,2591217,-0.007025376711204401
2024-11-13,AAPL,305.28,308.18,302.99,307.2,4867788,0.015637914503917605
2024-11-14,AAPL,307.04,311.8,305.54,309.68,4261460,0.008072916666666652
2024-11-15,AAPL,310.11,313.07,301.23,302.19,1067303,-0.02418625678119357
2024-11-18,AAPL,303.4,311.64,301.94,311.06,3716723,0.029352394189086306
2024-11-19,AAPL,311.21,312.57,307.45,308.1,4370596,-0.009515849032340928
2024-11-20,AAPL,307.1,308.52,295.62,298.05,4870637,-0.03261927945472254
2024-11-21,AAPL,297.76,299.53,290.7,291.97,3918727,-0.02039926186881391
2024-11-22,AAPL,292.4,293.91,284.21,286.16,4458994,-0.019899304723087985
2024-11-25,AAPL,286.67,287.9,286.55,286.6,3030835,0.0015376013419066137
2024-11-26,AAPL,288.14,289.59,283.63,285.17,4612481,-0.004989532449406808
2024-11-27,AAPL,282.59,284.17,280.71,283.39,3209539,-0.006241890801977901
2024-11-28,AAPL,284.21,288.23,283.06,287.05,4353047,0.012915064046014502
2024-11-29,AAPL,287.84,291.42,285.22,289.14,1715699,0.007280961504964267
2024-12-02,AAPL,290.74,291.98,288.76,291.11,3430911,0.0068133084319015325
2024-12-03,AAPL,292.38,296.07,292.16,293.64,3960584,0.008690872865926957
2024-12-04,AAPL,293.87,297.78,293.41,297.41,1061479,0.012838850292875792
2024-12-05,AAPL,296.88,297.7,283.8,285.02,4515716,-0.04165966174641078
2024-12-06,AAPL,284.56,285.42,282.69,283.09,1474195,-0.006771454634762475
2024-12-09,AAPL,282.86,285.06,270.34,270.88,3623661,-0.04313115970186154
2024-12-10,AAPL,267.85,273.4,267.51,271.21,4453486,0.0012182516243355312
2024-12-11,AAPL,272.43,273.7,269.61,271.32,1346983,0.0004055897643893136
2024-12-12,AAPL,270.96,277.91,269.59,277.13,1495075,0.021413828689370584
2024-12-13,AAPL,276.87,286.06,275.04,283.85,4544873,0.024248547613033633
2024-12-16,AAPL,282.11,285.98,281.44,285.15,1820150,0.004579883741412605
2024-12-17,AAPL,285.5,286.74,281.75,282.44,2770110,-0.009503769945642615
2024-12-18,AAPL,284.96,286.99,283.48,285.32,2167848,0.010196855969409446
2024-12-19,AAPL,283.91,285.84,281.35,282.45,3217678,-0.010058881256133523
2024-12-20,AAPL,286.48,286.91,280.9,282.58,4041453,0.0004602584528234921
2024-12-23,AAPL,283.1,290.78,280.71,288.3,3410657,0.020242055347158505
2024-12-24,AAPL,286.14,288.13,284.1,285.22,3562542,-0.010683315990287823
2024-12-25,AAPL,287.85,290.78,286.57,289.96,4998859,0.016618750438258
2024-12-26,AAPL,289.62,296.07,288.23,294.04,1229442,0.014070906331907995
2024-12-27,AAPL,293.93,296.54,286.28,288.57,1883515,-0.01860291116854862
2024-12-30,AAPL,290.34,295.18,289.82,294.33,4536402,0.019960494853934918
2024-12-31,AAPL,292.04,300.3,289.47,298.59,4513531,0.014473550096830046
2025-01-01,AAPL,301.55,303.61,298.7,299.35,4196134,0.0025452962255938516
2025-01-02,AAPL,300.45,301.61,292.16,294.94,1482309,-0.014731919158176177
2025-01-03,AAPL,293.64,296.03,287.84,290.02,1476668,-0.01668135892045841
2025-01-06,AAPL,289.37,290.55,285.92,287.04,3671695,-0.010275153437693807
2025-01-07,AAPL,287.63,291.1,285.1,290.3,3644203,0.011357302118171653
2025-01-08,AAPL,289.63,290.26,283.52,284.9,2897528,-0.018601446779194064
2025-01-09,AAPL,284.04,288.36,281.88,287.53,4456560,0.009231309231309215
2025-01-10,AAPL,286.98,287.7,278.77,280.54,3519151,-0.02431050672973234
2025-01-13,AAPL,280.78,281.8,277.51,279.53,4931772,-0.003600199615028332
2025-01-14,AAPL,280.34,282.75,280.13,280.28,3526673,0.002683075161878934
2025-01-15,AAPL,279.34,297.02,277.86,294.13,3218049,0.049414870843442316
2025-01-16,AAPL,293.17,295.47,284.3,286.18,4202687,-0.027028864787678852
2025-01-17,AAPL,288.01,295.42,285.88,294.74,3473470,0.029911244671186
2025-01-20,AAPL,293.14,296.45,292.45,295.77,1951639,0.0034946054149418426
2025-01-21,AAPL,294.69,299.08,293.63,298.35,3688358,0.008722994218480773
2025-01-22,AAPL,298.96,299.69,297.5,299.21,3858560,0.002882520529579269
2025-01-23,AAPL,296.91,302.73,296.88,302.02,1047024,0.00939139734634531
2025-01-24,AAPL,303.38,303.48,299.37,301.24,2481798,-0.0025826104231506664
2025-01-27,AAPL,301.28,310.37,300.33,310.15,3752461,0.02957774531934665
2025-01-28,AAPL,307.42,308.75,305.99,307.48,4491222,-0.008608737707560765
2025-01-29,AAPL,305.22,317.15,302.44,314.6,1428399,0.023155977624560897
2025-01-30,AAPL,312.08,313.05,310.2,310.7,4642656,-0.012396694214876103
2025-01-31,AAPL,311.49,312.52,308.51,310.48,3215733,-0.0007080785323462235
2025-02-03,AAPL,309.96,310.28,303.96,303.98,1758585,-0.020935325946920935
2025-02-04,AAPL,302.17,309.06,301.1,306.9,3646301,0.009605895124679131
2025-02-05,AAPL,305.3,316.45,303.86,315.92,3381998,0.02939068100358444
2025-02-06,AAPL,316.83,318.78,314.9,315.59,3081354,-0.0010445682451254434
2025-02-07,AAPL,316.02,316.54,314.37,314.5,3651710,-0.0034538483475394788
2025-02-10,AAPL,315.2,317.64,305.65,307.65,4363542,-0.021780604133545434
2025-02-11,AAPL,307.39,308.11,304.76,306.39,3807526,-0.004095563139931757
2025-02-12,AAPL,304.15,306.35,296.2,296.79,1256887,-0.0313326152942327
2025-02-13,AAPL,296.65,298.1,289.76,291.52,2165053,-0.017756662960342506
2025-02-14,AAPL,291.96,295.68,289.51,292.98,3140212,0.0050082327113063485
2025-02-17,AAPL,293.02,302.77,291.24,300.86,4516453,0.02689603385896655
2025-02-18,AAPL,302.73,318.94,300.93,317.91,3065770,0.05667087681978322
2025-02-19,AAPL,317.76,320.47,314.2,314.34,1102127,-0.0112295932811175
2025-02-20,AAPL,314.9,325.51,314.28,323.52,2469910,0.029204046573773734
2025-02-21,AAPL,320.73,328.14,318.28,325.26,4582923,0.00537833827893186
2025-02-24,AAPL,326.84,327.34,323.41,324.44,3222042,-0.0025210600750168455
2025-02-25,AAPL,322.31,330.68,321.57,327.41,2591802,0.009154234989520393
2025-02-26,AAPL,329.37,329.89,324.76,327.98,4226680,0.0017409364405485128
2025-02-27,AAPL,329.1,330.94,328.47,328.87,1902093,0.0027135800963473677
2025-02-28,AAPL,329.75,330.65,324.55,326.35,3813403,-0.007662602244047689
2025-03-03,AAPL,323.62,323.8,316.85,317.38,3198535,-0.027485828098667175
2025-03-04,AAPL,317.97,318.93,307.3,307.74,1842799,-0.03037368454218914
2025-03-05,AAPL,307.5,313.86,306.4,311.92,4687685,0.013582894651329003
2025-03-06,AAPL,312.47,314.04,309.43,310.35,2651929,-0.005033341882534015
2025-03-07,AAPL,309.06,310.62,303.78,306.8,2374583,-0.011438698243918188
2025-03-10,AAPL,308.53,310.03,306.55,307.01,1423344,0.0006844850065188535
2025-03-11,AAPL,307.94,312.59,306.15,312.04,2399996,0.016383831145565297
2025-03-12,AAPL,313.02,313.49,310.1,313.33,1323387,0.004134085373669993
2025-03-13,AAPL,313.52,314.83,306.47,309.37,2654412,-0.012638432323748061
2025-03-14,AAPL,308.86,318.42,306.51,317.11,4341607,0.025018586158968237
2025-03-17,AAPL,318.68,330.54,316.91,327.29,2374669,0.032102425026016235
2025-03-18,AAPL,326.27,332.82,323.57,330.69,4896937,0.010388340615356428
2025-03-19,AAPL,329.51,338.29,329.44,337.29,4447300,0.019958269073754975
2025-03-20,AAPL,334.41,348.69,332.9,345.84,4434574,0.0253491061104687
2025-03-21,AAPL,346.51,355.63,343.62,353.83,1658824,0.023103169095535447
2025-03-24,AAPL,355.29,360.55,352.62,358.35,2359842,0.012774496227001775
2025-03-25,AAPL,357.14,366.18,354.99,362.82,4744190,0.012473838426119599
2025-03-26,AAPL,362.2,366.97,360.36,366.77,3784592,0.010886941182955745
2025-03-27,AAPL,366.3,367.88,356.92,358.91,3490518,-0.021430324181366922
2025-03-28,AAPL,359.67,364.27,358.09,364.12,1494789,0.014516173971190538
2025-03-31,AAPL,364.89,368.45,353.36,354.42,1855272,-0.026639569372734262
2025-04-01,AAPL,355.81,356.59,347.3,348.97,2439951,-0.015377236047627085
2025-04-02,AAPL,348.97,358.44,348.83,358.24,4498022,0.026563888013296122
2025-04-03,AAPL,356.57,367.51,354.35,364.44,1153887,0.017306833407771283
2025-04-04,AAPL,363.02,378.95,361.82,375.46,3251831,0.0302381736362638
2025-04-07,AAPL,373.51,376.96,371.7,373.61,3334081,-0.004927289191924533
2025-04-08,AAPL,373.29,375.75,364.87,365.19,4577157,-0.02253686999812643
2025-04-09,AAPL,367.31,368.11,363.39,363.61,2417460,-0.004326514964812844
2025-04-10,AAPL,365.46,367.61,362.88,364.54,1014902,0.0025576854321938125
2025-04-11,AAPL,363.13,368.92,359.72,365.3,3005209,0.002084819224227763
2025-04-14,AAPL,363.79,376.19,361.12,373.76,1502613,0.023159047358335627
2025-04-15,AAPL,369.79,374.02,369.33,371.25,4526982,-0.0067155393835616195
2025-04-16,AAPL,369.3,376.39,366.21,374.05,2327250,0.007542087542087517
2025-04-17,AAPL,374.83,375.49,366.66,366.84,1987091,-0.019275497928084584
2025-04-18,AAPL,366.9,372.19,364.96,370.33,1768456,0.009513684440082937
2025-04-21,AAPL,369.6,371.96,369.59,370.53,1977951,0.000540058866416393
2025-04-22,AAPL,372.02,375.24,365.08,365.16,3695564,-0.014492753623188248
2025-04-23,AAPL,364.62,367.89,361.54,363.62,3979602,-0.004217329389856528
2025-04-24,AAPL,362.39,362.91,359.95,362.47,3433666,-0.003162642318904285
2025-04-25,AAPL,362.38,365.91,359.09,360.69,2073579,-0.004910751234585065
2025-04-28,AAPL,360.76,375.68,359.83,373.65,2378019,0.035931131997005705
2025-04-29,AAPL,375.23,375.87,371.38,373.1,2482625,-0.0014719657433426292
2025-04-30,AAPL,373.28,373.48,368.01,371.46,1680497,-0.004395604395604491
2025-05-01,AAPL,373.89,374.16,354.46,356.07,4477327,-0.04143110967533514
2025-05-02,AAPL,359.68,362.96,348.46,349.88,1980401,-0.017384222203499333
2025-05-05,AAPL,347.53,349.52,347.4,348.21,2343771,-0.004773065050874603
2025-05-06,AAPL,350.08,350.44,341.68,343.61,2171387,-0.013210419000028617
2025-05-07,AAPL,341.85,353.64,340.21,353.28,4197059,0.028142370710980247
2025-05-08,AAPL,353.04,353.05,351.61,352.29,2769129,-0.0028023097826085364
2025-05-09,AAPL,353.86,364.44,350.62,361.54,1821019,0.02625677708705898
2025-05-12,AAPL,361.2,364.75,358.94,362.17,2623777,0.0017425457764008723
2025-05-13,AAPL,363.61,364.0,361.03,362.62,3549112,0.0012425104232818285
2025-05-14,AAPL,362.26,363.32,361.05,362.16,3259313,-0.0012685455849097416
2025-05-15,AAPL,362.47,364.14,360.0,362.37,1175735,0.0005798542080848179
2025-05-16,AAPL,361.44,375.39,358.47,375.0,3037559,0.03485387863233713
2025-05-19,AAPL,377.58,377.81,356.87,357.79,1157028,-0.04589333333333323
2025-05-20,AAPL,357.82,360.95,341.58,343.65,4216135,-0.03952038905503241
2025-05-21,AAPL,342.72,344.19,339.43,340.09,4960260,-0.010359377273388648
2025-05-22,AAPL,339.1,340.88,336.1,340.36,3603195,0.0007939074950749081
2025-05-23,AAPL,335.47,345.4,334.37,345.23,4568880,0.014308379363027424
2025-05-26,AAPL,345.42,350.37,342.12,348.66,4479426,0.009935405381919393
2025-05-27,AAPL,348.67,351.55,343.18,346.16,2646469,-0.00717030918373196
2025-05-28,AAPL,346.24,355.43,343.75,353.39,2527501,0.020886295354749063
2025-05-29,AAPL,351.84,363.48,348.47,360.85,2307780,0.021109822009677703
2025-05-30,AAPL,357.03,363.73,356.31,362.35,2210653,0.004156851877511469
2025-06-02,AAPL,365.28,372.41,363.26,369.51,4426345,0.01975990064854405
2025-06-03,AAPL,366.02,372.95,364.38,371.71,2228525,0.005953830748829603
2025-06-04,AAPL,375.86,378.37,364.92,367.72,4954892,-0.010734174490866444
2025-06-05,AAPL,365.96,373.94,365.0,373.04,3333974,0.014467529642119059
2025-06-06,AAPL,376.99,379.07,371.76,374.05,4012605,0.002707484452069364
2025-06-09,AAPL,372.8,374.29,370.44,374.25,3903846,0.0005346878759524554
2025-06-10,AAPL,379.85,386.17,378.78,385.46,2518923,0.029953239812959165
2025-06-11,AAPL,385.46,387.92,365.49,366.76,2701661,-0.04851346443210702
2025-06-12,AAPL,366.95,367.1,353.27,356.54,1143454,-0.027865634202203005
2025-06-13,AAPL,359.06,359.37,346.05,348.26,2627543,-0.023223200762887863
2025-06-16,AAPL,346.22,346.36,345.4,345.9,3133186,-0.006776546258542515
2025-06-17,AAPL,345.07,348.25,342.8,344.31,1585559,-0.00459670424978309
2025-06-18,AAPL,341.47,344.08,331.62,334.1,2131346,-0.029653509918387444
2025-06-19,AAPL,333.45,334.64,325.15,327.69,1987024,-0.019185872493265532
2025-06-20,AAPL,328.9,331.09,319.54,322.21,1946206,-0.016723122463303763
2025-06-23,AAPL,321.06,338.35,318.27,338.21,2108521,0.04965705595729486
2025-06-24,AAPL,339.7,351.61,339.47,350.56,3793493,0.036515774223115915
2025-06-25,AAPL,352.94,355.29,347.14,347.85,3893638,-0.007730488361478716
2025-06-26,AAPL,348.53,351.15,343.22,345.5,3506024,-0.006755785539744208
2025-06-27,AAPL,344.96,348.16,335.72,337.73,3603775,-0.022489146164978213
2025-06-30,AAPL,336.81,338.04,322.35,325.01,2661715,-0.03766322210049455
2025-07-01,AAPL,323.57,324.87,320.66,324.41,3578421,-0.0018460970431678492
2025-07-02,AAPL,324.11,327.2,316.74,318.1,2555655,-0.019450695108042315
2025-07-03,AAPL,319.41,320.42,317.26,317.72,4136243,-0.0011945928953158713
2025-07-04,AAPL,322.87,324.8,305.71,307.71,3084001,-0.031505728314239145
2025-07-07,AAPL,307.56,309.78,302.52,303.17,3727157,-0.014754151636280799
2025-07-08,AAPL,305.41,306.08,302.11,304.23,4609142,0.0034963881650558193
2025-07-09,AAPL,302.34,307.34,299.98,306.61,4133653,0.007823028629655226
2025-07-10,AAPL,307.41,309.91,306.01,309.32,2155968,0.00883858973940832
2025-07-11,AAPL,307.8,308.99,298.36,301.31,4720727,-0.02589551273761792
2025-07-14,AAPL,298.29,307.94,297.06,306.61,2236383,0.017589857621718608
2025-07-15,AAPL,308.31,310.43,301.73,301.85,2248720,-0.015524607807964497
2025-07-16,AAPL,300.86,306.44,299.7,305.82,3944270,0.013152227927778704
2025-07-17,AAPL,305.15,308.14,304.07,305.91,1586155,0.0002942907592702326
2025-07-18,AAPL,306.5,307.19,295.21,297.64,4591340,-0.027034094995260216
2025-07-21,AAPL,298.21,299.2,295.35,295.91,2070594,-0.005812390807687029
2025-07-22,AAPL,297.28,299.62,297.19,298.22,1509240,0.007806427630022705
2025-07-23,AAPL,298.73,303.09,297.58,302.03,4839769,0.012775803098383554
2025-07-24,AAPL,304.23,306.62,301.31,301.33,4689895,-0.002317650564513385
2025-07-25,AAPL,301.92,313.66,299.46,310.71,4729888,0.031128662927687234
2025-07-28,AAPL,312.24,319.03,311.13,317.12,1045632,0.020630169611534965
2025-07-29,AAPL,317.34,318.69,313.35,315.65,2771656,-0.0046354692230071715
2025-07-30,AAPL,316.78,323.21,316.13,320.55,1184246,0.015523522889276276
2025-07-31,AAPL,320.26,333.54,317.66,333.11,4775790,0.03918265481204175
2021-01-04,MSFT,429.75,431.72,426.92,429.75,1567746,0.0
2021-01-05,MSFT,425.61,429.12,412.45,413.37,4550844,-0.038115183246073325
2021-01-06,MSFT,411.54,419.58,407.9,415.67,2414560,0.005564022546387104
2021-01-07,MSFT,417.23,423.55,416.99,421.65,3231811,0.014386412298217133
2021-01-08,MSFT,422.09,425.55,407.12,408.99,1101082,-0.030024902170046164
2021-01-11,MSFT,411.59,412.09,400.92,403.84,2117759,-0.012591994914301186
2021-01-12,MSFT,403.22,404.16,394.77,397.25,2920757,-0.016318343898573673
2021-01-13,MSFT,400.05,401.89,395.66,397.62,4916920,0.0009314033983638392
2021-01-14,MSFT,397.16,412.95,394.75,410.77,2718560,0.03307177707358777
2021-01-15,MSFT,412.16,431.25,410.88,427.59,1629378,0.04094748886238042
2021-01-18,MSFT,427.5,430.18,417.31,420.84,3501494,-0.015786150284150757
2021-01-19,MSFT,418.82,428.14,416.94,425.48,3959578,0.011025567911795653
2021-01-20,MSFT,424.93,432.08,423.15,430.45,1282645,0.011680925072858894
2021-01-21,MSFT,431.8,435.69,431.65,434.0,1517237,0.008247183180392748
2021-01-22,MSFT,433.64,440.97,431.13,437.68,3661343,0.008479262672811183
2021-01-25,MSFT,436.69,444.32,433.22,440.56,4224669,0.00658014988119171
2021-01-26,MSFT,443.13,460.1,443.07,455.65,4666077,0.03425186126747759
2021-01-27,MSFT,454.04,467.47,451.32,465.92,3387352,0.022539229671897365
2021-01-28,MSFT,463.25,463.53,456.24,456.28,4838885,-0.020690247252747374
2021-01-29,MSFT,452.26,466.6,449.88,463.76,1379448,0.016393442622950838
2021-02-01,MSFT,459.25,475.54,459.17,472.27,2747152,0.018350008625150904
2021-02-02,MSFT,471.94,479.81,469.87,475.48,2083933,0.006796959366464073
2021-02-03,MSFT,476.16,490.37,471.95,486.48,2136130,0.023134516698914753
2021-02-04,MSFT,490.66,490.88,485.67,488.56,2654641,0.004275612563723108
